TIME,ALT,V1G,V2G,V12,CALV,IMON,TEMP
0:13:59,0.00,7E337F,-526C07,DFAA26,A2F40A,9E28,-24B4E5,
0:14:00,0.00,7E339A,-525B3E,DFAA29,A2ECC3,358EF7,-1A0EA3,
0:14:01,0.00,7E337E,-5245F9,DFAA26,A2ECA9,-13C29D,BA8F0,
0:14:02,0.00,7E313A,-5237EA,DFAA33,A2EFB5,-8198D,1348CA,
0:14:04,0.00,7E324B,-527594,DFAA28,A2F74E,-192E7D,-2703DA,
0:14:05,0.00,7E3360,-528197,DFAA28,A2EBFD,66B0D,FD75A,
0:14:06,0.00,7E3128,-526D96,DFAA26,A2EF7B,3AEA4,29250,
0:14:07,0.00,7E3316,-52520E,DFAA42,A2C282,223016,228902,
0:14:08,0.00,7E3356,-523BD5,DFAA26,A2AD2C,62E40,-D97F1,
0:14:09,0.00,7E31B4,-522702,DFAA49,A2AC3C,21EC73,-C005D,
0:14:11,0.00,7E31D6,-527727,DFAA29,A2A658,-186EDF,2BC97,
0:14:12,0.00,7E36EB,-525CD0,DFAA1A,A2A85B,-8F67F,1434EB,
0:14:13,0.00,7E377E,-523D7B,DFAA27,A29D85,107AF9,10EC91,
0:14:14,0.00,7E36F3,-522D39,DFAA26,A2A445,29BCCE,6B64C,
0:14:15,0.00,7E3780,-524FF5,DFAA19,A29D7B,6DAFF,-8F4D7,
0:14:16,0.00,7E365E,-5283A0,DFAA27,A29195,7E39E,-E7F40,
0:14:18,0.00,7E38AF,-52361A,DFAA22,A29F9D,112767,204079,
0:14:19,0.00,7E36F2,-5250C2,DFAA02,A29BDD,21C8E5,FABC2,
0:14:20,0.00,7E3934,-52885B,DFAA0C,A294FE,920BA,-236EA2,
0:14:21,0.00,7E3B4C,-527D1F,DFAA21,A291D8,1B73E8,-9149B,
0:14:22,0.00,7E3BA6,-52616B,DFAA16,A29CA1,FC0DB,1E39A5,
0:14:23,0.00,7E3D2F,-523D71,DFAA29,A293CF,-ABB22,2CFA6,
0:14:25,0.00,7E393D,-52888E,DFAA20,A29415,13E154,-11B527,
0:14:26,0.00,7E3F4D,-527007,DFAA1E,A28DDF,1E3E00,159FD3,
0:14:27,0.00,7E3C1B,-524DB1,DFAA10,A28E76,1FAF86,1BB1D3,
0:14:28,0.00,7E3FA5,-52436C,DFAA31,A27FAB,-24028,-1DAD6A,
0:14:29,0.00,7E3D03,-5284B4,DFAA25,A27EE4,-4CAC5,-BF045,
0:14:30,0.00,7E39F5,-5296B7,DFAA21,A27F42,25CA6D,D19FD,
0:14:32,0.00,7E3FD6,-527457,DFAA39,A27998,-27C96,-212303,
0:14:33,0.00,7E3DA3,-529EA6,DFAA29,A27C40,4554CF,19C6A7,
0:14:34,0.00,7E3F60,-52759E,DFA9F7,A27E86,-CAA3C,6C957,
0:14:35,0.00,7E407D,-524D96,DFAA48,A27A23,-76EED,DB1BB,
0:14:36,0.00,7E4376,-5287EA,DFAA10,A27D2F,5C597,24D9A,
0:14:37,0.00,7E40E3,-52A188,DFAA15,A286E4,2D7FD1,387054,
