TIME,ALT,V1G,V2G,V12,CALV,IMON,TEMP
0:15:06,0.00,-3A8757,-16,422BD3,59,589625,2337C,
0:15:07,0.00,-FA0E3,15,-790FCE,61,2BFEAD,-2636,
0:15:08,0.00,-1696D8,1C,-C0A1B1,62,469765,3C43,
0:15:10,0.00,-B2436,38,-81A5EF,5E,573B7E,25619,
0:15:11,0.00,-F8F6A,A,23E300,5B,32C97C,-2C8D,
0:15:12,0.00,-149852,6,811D46,66,362886,-2EBD,
0:15:13,0.00,-1F944,27,-3E9973,5D,4DC5D4,16ECE,
0:15:14,0.00,-61121,-A,-B44CA0,5B,29404C,-30B2,
0:15:15,0.00,-1649F6,1,-B6CFD8,5D,4D1482,13C34,
0:15:17,0.00,-10E37A,15,50AB8F,5C,5B5AA8,1D25F,
0:15:18,0.00,-2223AA,E,B599E8,42,331D71,-2DC3,
0:15:19,0.00,-2D2C8E,-4,-3D897B,63,559E26,29B00,
0:15:20,0.00,-6B91E,-E,-AABF7D,5F,2C605D,99,
0:15:21,0.00,13C063,18,-91C5E,6C,5E4DAD,A307,
0:15:22,0.00,84A3E,12,-3BE58C,5D,35364A,-33E5,
0:15:24,0.00,3C4DD7,2F,-5D4BF9,72,3626C3,-2C77,
0:15:25,0.00,7C5410,14,-BD0CFC,60,411E0A,-2A56,
0:15:26,0.00,452560,-6,2B4FB9,67,563A22,27257,
0:15:27,0.00,2A06CF,15,C4B4E,60,2CBC86,-31F4,
0:15:28,0.00,30D30E,-13,-A54BF8,59,45493D,-196F,
0:15:29,0.00,252A80,-5B,CC4D89,63,322D34,-288C,
0:15:31,0.00,1B4ABA,-13,6B6830,4B,2D9CD0,-2A8D,
0:15:32,0.00,B1126,13,-79EA7D,59,3E774F,105E,
0:15:33,0.00,-D3383,-A,2DD8F7,59,31C728,-29CB,
0:15:34,0.00,-C0B0E,7,-7A66AC,77,5E0E88,196C5,
0:15:35,0.00,-EA092,-6,C5BF11,68,38C3B4,-310C,
0:15:36,0.00,-167E52,-E,81351E,6C,337C32,-2280,
0:15:38,0.00,-274EB,17,-8D4D41,58,5F1514,19DB8,
0:15:39,0.00,-236A17,-B,AA7D21,6C,3C15FA,-36FA,
0:15:40,0.00,-348CB4,E,B30DA,66,3482ED,-2754,
0:15:41,0.00,-403EEE,1A,C7285E,49,585F01,2452F,
0:15:42,0.00,-F34A6,7,-56F9D8,64,3652E6,-24F5,
0:15:44,0.00,-5B17D,F57E,-1A9E3F,35,-54EC3,2FCCF,
0:15:45,0.00,-4827A,100AF,-1D1F8E,2A,-43406,3EE18,
0:15:46,0.00,-4A3B5,F438,-1E3B23,8B,10CC2D,-9767A,
0:15:47,0.00,-4AF64,F6FB,-20D3C6,53,80405,59126,
0:15:48,0.00,-42D56,F1A9,-2252C0,2D,2930F,-DC457,
0:15:49,0.00,-57D4D,F31E,-18B6EB,5F,-DA97D,736F7,
0:15:51,0.00,-321F4,F803,-1F0652,3D,96EA,F3247,
0:15:52,0.00,-48054,F8E3,-199445,27,-10E160,-16D101,
0:15:53,0.00,-32BAF,FF4B,-1E68E5,7A,1664B3,98AA0,
0:15:54,0.00,-43674,F67B,-1C8F4F,61,77992,-1157F,
0:15:55,0.00,-234B2,F93D,-199283,2E,41AF,-43FB9,
0:15:57,0.00,-5454A,FCAF,-1FC9D5,6E,-116112,2E3B9,
0:15:58,0.00,-2428D,FF04,5F2E34,-98F,56B740,2DD18,
0:15:59,0.00,91D26,CD4,-7F07E6,6B,4542BB,76,
0:16:00,0.00,BC437,18C,-63580B,61,34CD12,-31E0,
0:16:01,0.00,E5889,15,-96CB51,4A,2CA81B,87,
0:16:02,0.00,19D109,16,80A482,53,596536,1A370,
0:16:04,0.00,-52893,-1F,-520E5F,58,378CEB,C1,
0:16:05,0.00,-110CF0,8,-1BA5A3,65,294E91,D8,
0:16:06,0.00,153DAE,1D,8949DA,AD8BB5,6C0F50,1876E,
0:16:07,0.00,71DE3,A,C0A0BF,AEDD2A,64F762,1284,
0:16:08,0.00,-FE566,A,A0F956,AEAC1B,56862B,-1FA8,
0:16:10,0.00,-DEB8C,51,6145D0,AE8E0C,5B40D8,-5D7595,
0:16:11,0.00,9E5FC,20,-20783A,AFB0EA,4B036B,DD445,
0:16:12,0.00,-308758,12,-13D684,AD387C,602D07,-278E,
0:16:13,0.00,-D77F77,A512,-157959,CCF03E,64008C,4D6B5,
0:16:14,0.00,-A8D7D7,13F7,8328E9,B42446,75A82C,153A4,
0:16:16,0.00,-222B34,2A2,9101D2,B75F69,5900F8,-510F,
0:16:17,0.00,-3D067F,8D,-8D47C6,B7AC66,78AA78,36DBB,
0:16:18,0.00,-12A480,21,-42B598,B97884,5AADA6,-57C3,
0:16:19,0.00,-1AD12A,1F,-18C479,E4F70B,83D72,5A32EA,
0:16:20,0.00,2351EA,17,-774692,BDD748,6DD024,2EA72,
0:16:22,0.00,-108BA9,2A,-54B70B,BC1963,5868AF,-67BB,
0:16:23,0.00,-252828,18,-17E690,BCE631,58FF6D,3751C,
0:16:24,0.00,-496E7,30,-5D2964,BDA99F,5229DB,-148408,
0:16:25,0.00,-2DA1CA,-27,8A64D3,C2F615,44F6C6,-129A0,
0:16:26,0.00,-9744,2,-501CFD,C309EA,A06D05,695CC,
0:16:27,0.00,-7440A,-3,-4ACFFE,C29C6E,5F7C87,-6A19F,
0:16:29,0.00,-176D18,15,-80D8DF,C34858,3F556F,-4EC0F,
0:16:30,0.00,28AB5,2B,-6BC84F,C2790C,47FC05,-AB982,
0:16:31,0.00,-1FA5C5,1D,-99EA5B,C26EE6,37C36A,-39AD2,
0:16:32,0.00,43E12,9,-1482A9,C1DA6E,63B64C,BED1,
0:16:33,0.00,-167F4F,8,7E65B3,C17499,40354C,-B36DF,
0:16:35,0.00,-212B74,16,-3BDA7,C15C3C,4E881E,-F2F7,
0:16:36,0.00,-2A314D,FA1A,-1ABD0E,C154BD,196E7,-B6587,
0:16:37,0.00,-2BDA31,F805,-254BD0,C176DE,-C072A,20C3,
0:16:38,0.00,-2E8C7D,100E3,-1B7861,C175C2,-BCE34,78712,
0:16:39,0.00,-2FEA82,FCFB,-1899FE,C150A5,18CD89,-11D6D0,
0:16:40,0.00,-3067BA,1012C,-196721,C12D07,33CF0,24AA8,
0:16:42,0.00,-304D4E,FBF5,-1EAF83,C14600,-135466,-834DB,
0:16:43,0.00,-2F884B,F491,-1F4F38,C13C08,FC327,B4B0,
0:16:44,0.00,-303E5F,F85F,-18DB6D,C12FD7,-2F00E,1786,
0:16:45,0.00,-2DB8A3,F530,-24A60C,C12535,39991,49CA,
0:16:46,0.00,-2BF2F0,FE7A,-1DFA46,C11923,6F9B6,-4818,
0:16:47,0.00,-303A37,FE6F,-22E977,C132B5,6BA97,9EE2E,
0:16:49,0.00,-3001DB,F8E9,-1CAB99,C13049,9D2B4,-93463,
0:16:50,0.00,-2EA0C2,F5A1,-18B53A,C13656,45377,-9E601,
0:16:51,0.00,-2CB701,FBBF,-22F6E7,C15197,55C1,-2A158,
0:16:52,0.00,-2E7CF4,FBFB,-2418EA,C16F5C,10839,-F1258,
0:16:53,0.00,-2FC6E5,F3EA,-141DAD,C1878C,-7C081,-4B89E,
0:16:54,0.00,-2FD922,10200,-19692C,C17FFC,11D2E1,-957BC,
0:16:56,0.00,-2D1E25,F70E,-1E794C,C168AB,-984EF,14E73,
0:16:57,0.00,-2D99DF,1039F,-21A5AD,C12DC4,6E19A,-A6A95,
0:16:58,0.00,-2D1351,FF4F,-23D023,C13C43,7D74E,596D8,
0:16:59,0.00,-302838,F336,-1D86DD,C1309E,-30497,6F1EE,
0:17:00,0.00,-2E26E9,FCD2,-23F33E,C13BC7,9675A,B1F3C,
0:17:01,0.00,-2B9DD0,FEAE,-25EC8B,C11B8D,491DC,D95E6,
0:17:03,0.00,-2D4DB5,10192,-21BFE3,C11EAC,-2A24E,10C668,
0:17:04,0.00,-2E5E5E,FA00,-1C8951,C12622,40A44,-3E7FD,
0:17:05,0.00,-2DF5D0,F998,-1EF920,C11F5C,80556,12BA,
0:17:06,0.00,-2FC4A4,F5B4,-25FCA1,C116F5,-90899,EDA25,
0:17:07,0.00,-2CAC69,101F1,-225571,C1216E,-4A819,34EAC,
0:17:08,0.00,-2E847C,FD18,-2921E5,C10AA3,-9CC2A,-14A657,
0:17:10,0.00,-2D51D6,FEAE,-1BD7C5,C11232,-9E637,F9E91,
0:17:11,0.00,-2D330E,F67D,-1F13B6,C0FDF8,-11CC5D,A16F,
0:17:12,0.00,-2CD8BB,F934,-19D16B,C116C2,-6252,-90AD9,
0:17:13,0.00,-2FB85A,F50B,-205E60,C12FF5,-11A43B,BFABF,
0:17:14,0.00,-2EF040,103CD,-1926EC,C11C79,160D7,-8F91C,
0:17:15,0.00,-2CD006,F68E,-1DBA57,C0EC41,79179,-EEB4,
0:17:17,0.00,-2ECC68,1012F,-14F569,C0D71B,-3B548,119822,
0:17:18,0.00,-318AB5,102B6,-12CBB5,C0D73E,14F27,C276,
0:17:19,0.00,-2F01EE,F333,-20795C,C0DE1C,52379,DDCE,
0:17:20,0.00,-2D5D35,FF57,-1625E7,C0C1DA,300A9,-279DA,
0:17:21,0.00,-2FE7D0,FCF8,-1F8492,C0E12D,B614B,64D07,
0:17:22,0.00,-2CB3DB,F636,-1AAD6B,C0EE2F,-36D77,-1D492,
0:17:24,0.00,-2FBA84,1A5D5,-1F4286,C0F957,7CB26,4A5DD,
0:17:25,0.00,-2E9EF6,1A72F,-210355,C0F315,ED14C,-21ACF,
0:17:26,0.00,-2E9006,57BF5,-215518,C0F6EE,1E141,1064F1,
0:17:27,0.00,-2E2690,5F5C6,-22F064,C0B9A0,-3C20B,-BBE65,
0:17:28,0.00,-2F74B5,637D5,-210F1B,C08DB9,-165A61,EB63B,
0:17:29,0.00,-2CD190,105846,-243310,C085F7,-52638,-102C4B,
0:17:31,0.00,-2599F3,8E514B,-21595C,C0899D,-16D13,-A2BDF,
0:17:32,0.00,-25CDF5,8FD092,-2261A0,C0968B,-60169,D1E0C,
0:17:33,0.00,-249953,986AD1,-2405F5,C0A82B,-1899,-53EC9,
0:17:34,0.00,-23F5E7,9808AB,-229F1E,C0BDDB,-29821,-2EBEB,
0:17:35,0.00,-2350DE,97C6D0,-201FA9,C0A88C,4C18C,-EB732,
0:17:36,0.00,-239230,975A81,-1BFDF8,C0CC24,-B0CEB,-53EB6,
0:17:38,0.00,-24788F,97530E,-217625,C0D035,AC0AB,-2D9E8,
0:17:39,0.00,-256426,9747A1,-234254,C0C9E2,-760BB,-42EA2,
0:17:40,0.00,-22EEE5,974334,-22B3D5,C0E501,32B62,-B055D,
0:17:41,0.00,-25974B,97402B,-25D730,C0C35E,-2F63E,-9D13A,
0:17:42,0.00,-257FBC,973D41,-24EC7A,C0BD4F,-35746,33E21,
0:17:43,0.00,-234E1B,97395D,-1D2DDB,C0E203,-11DFB1,62AEF,
0:17:45,0.00,-24F22E,9733B6,-2C7FDE,C0C680,-1217A6,-7BB4,
0:17:46,0.00,-23A20A,9740CF,-213E54,C0AE41,-4E034,10B3EF,
0:17:47,0.00,-236140,97382B,-219F96,C0B36A,-5323B,-3F08B,
0:17:48,0.00,-22B404,973419,-21C3F3,C0BD69,-AED95,-38F8A,
0:17:49,0.00,-248B72,97317C,-26B389,C09230,32DE1,D80C0,
0:17:50,0.00,-2407D4,972FA8,-28B64A,C09AA3,-56F23,-B3AC6,
0:17:52,0.00,-241F6A,972DA3,-2A867C,C0B134,-11B5B6,10B53,
0:17:53,0.00,-247755,972665,-1DBD26,C0C78D,-E460D,11CC0B,
0:17:54,0.00,-23406B,9723FA,-18F0E5,C0BDC2,344B7,-33FAF,
0:17:55,0.00,-2355D9,9721D5,-1E5F21,C0C875,45AE0,-149B47,
0:17:56,0.00,-230F6C,97222A,-210959,C0DA3C,3041F,-2CC3F,
0:17:57,0.00,-237235,9721A2,-23DE1C,C0E3EB,-D7E28,2FF2C,
0:17:59,0.00,-2A8424,972058,-203B38,C0CBE1,80A61,-5C93E,
0:18:00,0.00,-201C1E,971BF8,-1F17A8,C0C8E5,55435,-4660,
0:18:01,0.00,-24CD94,971D2C,-1D92EF,C0D13F,-6C82B,A27F,
0:18:02,0.00,-256ED6,971D3C,-1D9335,C0C042,53A8E,422DB,
0:18:03,0.00,-24EA36,971748,-1324DD,C0D491,-11091E,8B507,
0:18:04,0.00,-23C378,96632E,-288471,C0C77C,-2B333,8827E,
0:18:06,0.00,-25782E,96F760,-25DACF,C0C250,-D264,-363DF,
0:18:07,0.00,-24690D,96B207,-24852B,C0BDE2,-C4D2F,1F2C6,
0:18:08,0.00,-22F07D,970E80,-20F085,C0B57C,-64838,-F43B,
0:18:09,0.00,-24D949,96EF02,-1F2A6B,C0CF56,3996F,-8547,
0:18:10,0.00,-22FA64,96EA70,-1EDC22,C0CE82,14CC14,-8B0A0,
0:18:11,0.00,-24AFEC,9709B6,-202431,C101AE,-17958,36ED6,
0:18:13,0.00,-256DCA,971C67,-1F6F87,C0E23E,-89678,-1084B,
0:18:14,0.00,-263F96,9715BB,-289AC6,C0D66C,B4861,-29F4B,
0:18:15,0.00,-2566B8,971680,-216221,C0E1FF,-A807C,-95B35,
0:18:16,0.00,-245940,971439,-23CE2B,C0E7A9,-49D9,248EC,
0:18:17,0.00,-25A5E0,97139A,-2381E4,C0E4A1,C6319,-3E5BE,
0:18:18,0.00,-230F96,971446,-224D76,C0EF3C,-726C2,-2205A,
0:18:20,0.00,-23062E,9715C6,-24B97C,C0F600,-85EA7,-A39D7,
0:18:21,0.00,-25C3C3,97159A,-2391B6,C0D7ED,82043,-4A808,
0:18:22,0.00,-256960,971644,-25EC05,C0EA47,1896,1CB0E,
0:18:23,0.00,-2420AC,9714D1,-1ADBA9,C102D7,68B0D,-3820A,
0:18:24,0.00,-24D7BA,971506,-25E9C3,C15D81,-4A1D,96338,
0:18:25,0.00,-239584,97151B,-1F1A29,C1557C,-40ACA,80D34,
0:18:27,0.00,-25A639,9715B6,-1D2AF9,C195B6,200D0,-F3163,
0:18:28,0.00,-236B1D,97168E,-2148F5,C177C3,-C851,-CF198,
0:18:29,0.00,-2350E9,97153A,-1A60A9,C18638,-3A43B,-5C709,
0:18:30,0.00,-237921,9715CC,-2462F5,C18777,FA75,3C613,
0:18:31,0.00,-260201,9714D9,-1F5BCF,C18377,-E750,-2541E,
0:18:32,0.00,-243361,9713AC,-1FDFC6,C189EC,-6F519,-F7B5A,
0:18:34,0.00,-23DDE3,970F3C,-276E2B,C19F5B,-6167C,4C896,
0:18:35,0.00,-2608DA,970E23,-1DED5C,C19294,5035A,16E07,
0:18:36,0.00,-25B5C3,970FF4,-24EE45,C1B194,183B,-62DE0,
0:18:37,0.00,-24B7E4,970F19,-195CD7,C1BC30,-33DEB,-E84E,
0:18:38,0.00,-246FAD,970D52,-2587AD,C1B74E,AB72,C54E,
0:18:39,0.00,-260D76,970FD3,-211129,C1CF2C,-D086D,-29BA6,
0:18:41,0.00,-23B9B1,970E5E,-177E8E,C1B59E,-12957E,-D3CAE,
0:18:42,0.00,-243F6E,970B95,-20CC8F,C1D204,-B48E8,-B8826,
0:18:43,0.00,-24286E,970BE9,-190DAC,C1E560,4E5C5,D253C,
0:18:44,0.00,-22ED45,970A90,-2508AE,C1F75A,154138,63E97,
0:18:45,0.00,-249D44,9708C4,-158753,C1CF6C,9AF4C,-2C8CC,
0:18:47,0.00,-255B23,9706D3,-23257F,C1E07B,6FC09,-AB10,
0:18:48,0.00,-26148A,970968,-2459B4,C1EBCD,-9FE87,-7242E,
0:18:49,0.00,-254A80,970933,-22241F,C1DD77,-75579,-35E1E,
0:18:50,0.00,-22D676,97089D,-260296,C225D6,3D2BA,BA2ED,
0:18:51,0.00,-24C47C,9708CC,-242591,C1BB93,435C3,-47639,
0:18:52,0.00,-252F0F,9707EC,-245CCD,C1F1F6,-73CBC,-40269,
0:18:54,0.00,-241654,970781,-152D6E,C4336B,-D6B8,4830A,
0:18:55,0.00,-26262F,970618,-2178FF,C403BF,-5D9AE,-669FB,
0:18:56,0.00,-25B03E,9705BB,-1993EF,C3DE60,95A1,1E6,
0:18:57,0.00,-266B99,970636,-1CFEC8,C3DC6D,A99D2,-FBEF7,
0:18:58,0.00,-261B39,970678,-26B980,C3DC7F,-25218,-82E1,
0:19:00,0.00,-25696F,9704F8,-210BA5,C3D770,-A74D0,5BEFF,
0:19:01,0.00,-27372D,9703FD,-269125,C3FA9A,-32,-13AEF,
0:19:02,0.00,-251BE2,9705BA,-2177DC,C3D0CA,-A0C9C,-C7C9E,
0:19:03,0.00,-24AB2A,97051C,-22083E,C3CB66,-AD27B,-1B139,
0:19:04,0.00,-2843CB,9703A0,-20CA4D,C3A969,53B8B,10340,
0:19:06,0.00,-266835,97030F,-25881D,C3AB67,-29201,B9438,
0:19:07,0.00,-2601D4,970301,-225485,C3C232,10FF4,-F44A5,
0:19:08,0.00,-254167,970314,-23E920,C3D71C,17B5B,-2547F,
0:19:09,0.00,-27DA21,96F3A9,-18E327,C3DD62,-84FA0,93A2E,
0:19:10,0.00,-277E41,96EF70,-2191FF,C3D70D,2BB35,D3B7,
0:19:11,0.00,423E89,36A1E3,-22838C,C3C000,3E1C5,-3165D,
0:19:13,0.00,42424F,2F2144,-187020,C3D34C,9E34B,-B90BA,
0:19:14,0.00,423A5C,2EFD0C,-1F68DB,C3CCC5,-4BE09,9D39D,
0:19:15,0.00,423C4E,2F64C5,-20B5F8,C3C1CE,-7CA1A,B4EB0,
0:19:17,0.00,424301,2FC764,-184EE7,C3A359,-103E25,-71BB0,
0:19:19,0.00,424528,302933,-23CE9B,C399C1,-E9AE0,-14F89,
0:19:20,0.00,4243CC,2F869B,-266C12,C3AA7D,-D4F1E,-9F8FA,
0:19:21,0.00,4240C6,2E639F,-1C26FD,C3C836,-A51D4,-2E9D4,
0:19:22,0.00,4242A5,309369,-1FBC1C,C3A209,86AB6,A3C9D,
0:19:23,0.00,4240E2,2E0B16,-20A723,C3AA74,62396,311B8,
0:19:25,0.00,424284,2FF3CC,-22112E,C39C44,5E927,-10F2D5,
0:19:26,0.00,424118,2F7D0D,-226A47,C39D66,-9C793,-67AAA,
0:19:27,0.00,423DAF,2E740F,-27F1E6,C3BC22,3ABB,-2C918,
0:19:28,0.00,423D11,2EEF0F,-21C61C,C3C753,-18F76,B76C2,
0:19:29,0.00,423B6A,2E9E74,-21562C,C3D738,AA0E0,-B19B4,
0:19:31,0.00,424187,31B72A,-24C212,C37FA5,-31DAD,2A647,
0:19:32,0.00,4238B7,31DA64,-289689,C388DA,3721F,-65933,
0:19:33,0.00,423A8A,2D9C6C,-24C8A2,C38BA7,-20360,-811E3,
0:19:34,0.00,4239A6,308570,-1FC135,C37339,180A,17D2C6,
0:19:35,0.00,423ACB,2E99DE,-1F6A20,C3A22D,-7A566,-2BD82,
0:19:36,0.00,423863,2E23BA,-2350E8,C3CA6A,10200F,68AE0,
0:19:38,0.00,423A4D,308905,-1BD99A,C3DC80,-8998,85BFE,
0:19:39,0.00,423D63,2FFB95,-1D503E,C405C0,82626,-22AE2,
0:19:40,0.00,423BEE,30A629,-1F45A5,C4060C,4C00A,-B7AF3,
0:19:41,0.00,423F74,30A0E8,-26401F,C434DE,-27773,36CDE,
0:19:42,0.00,423B1A,3085D0,-1C0CEE,C46064,F9EC,BEBF,
0:19:43,0.00,4238D1,2FDD5D,-1BAC8C,C4679A,-E558E,3D230,
0:19:45,0.00,42374A,2F3044,-189BEE,C4CD82,-85EFA,-9C2D,
0:19:46,0.00,423AC1,3018E5,-1B2021,C56799,-7DE5B,-48F74,
0:19:47,0.00,423B28,31A021,-158A78,C5AD27,-80E54,-79360,
0:19:48,0.00,423609,309CA8,-1A3957,C61A27,-146683,-53A9D,
0:19:49,0.00,423868,2F40F9,-155476,C73CA8,-16765B,3AAC1,
0:19:50,0.00,423A95,30FA87,-1DDBB8,C7D23A,-2ABA0,-5AC54,
0:19:52,0.00,4237D7,326C1E,-1AAA81,D2ED8E,-6C844,-121B08,
0:19:53,0.00,4239A7,360BE7,-279349,D54F23,-223F1,-76DC9,
0:19:54,0.00,423564,3556C8,-25AFD6,D54E2B,-C1DEE,-A5928,
0:19:55,0.00,42383D,34EED4,-1806E7,D550BF,4A34A,-2E150,
0:19:56,0.00,42397C,348938,-204891,D5565E,297DB,-2028F,
0:19:57,0.00,42390A,35B2FC,-20638D,D519F0,-97B7D,-AC694,
0:19:59,0.00,423943,35922A,-1E292A,D4B3F9,-BABDB,45BBD,
0:20:00,0.00,423917,3542AB,-1F6AF8,D48815,7FCF5,2F1D,
0:20:01,0.00,423360,3417CA,-21922B,D477FA,7885F,10F016,
0:20:02,0.00,423393,348B05,-1B0062,D42E45,-10A90A,427A2,
0:20:03,0.00,42358B,33ACED,-1981D7,D3AB0E,977E8,9C04B,
0:20:04,0.00,4233B6,34E29A,-1DDB52,D3DA57,-A7EF0,-1BF4F,
0:20:06,0.00,423308,349DF7,-1D7086,D30987,-870F8,1039EE,
0:20:07,0.00,423578,34F39E,-15C59A,D2ED0D,-DE12D,BBBEA,
0:20:08,0.00,4239B7,343312,-29AD25,D2EE4D,-78549,D43E4,
0:20:09,0.00,4235A8,34120B,-208DAD,D31268,1356C,BBAF7,
0:20:10,0.00,42366A,34225B,-233102,D3526F,-102D6C,-AC606,
0:20:11,0.00,423899,344520,-2963AD,D355EB,67F47,83C27,
0:20:13,0.00,4239E3,341B36,-28B640,D300A0,-B3691,4065E,
0:20:14,0.00,423B28,34927B,-21DE27,D33866,-133F9C,-122438,
0:20:15,0.00,4239E4,33EB5B,-244338,D38288,-2F0FB,B19A6,
0:20:16,0.00,423772,338681,-1FB34C,D35A5F,4177E,17304,
0:20:17,0.00,42377F,33DAA2,-27121E,D31B72,-A8598,-ECE5E,
0:20:18,0.00,42381E,33FE70,-19053A,D32A31,-D7C24,-1B158,
0:20:20,0.00,4237F5,3573FB,-237CAD,D37227,7EFF1,436C3,
0:20:21,0.00,4234A4,3518BF,-1DCF10,D397E0,-82F21,-C3E6B,
0:20:22,0.00,423857,359338,-1B79F8,D3280E,-511DD,BB818,
0:20:23,0.00,42385B,330E1B,-2165C5,D3980F,-CF43A,-CF623,
0:20:24,0.00,4237BD,344410,-1FF3AB,D3C922,-7CF02,26579,
0:20:25,0.00,423816,3434AC,-1F7A8E,D3B3BA,23A3F,-7F7A1,
0:20:27,0.00,423ABC,33CE1D,-1C7085,D37F97,-365F9,-9333A,
0:20:28,0.00,423A1F,34763A,-1E6DE7,D3AA5F,-2EF3C,2FC5D,
0:20:29,0.00,4237F3,34B992,-241469,D3C30C,1D277,-1CF45,
0:20:30,0.00,423D3C,357543,-226865,D3A9C7,44DD1,3CD2E,
0:20:31,0.00,423598,3483EA,-21F959,D3AE58,-7F44A,-7E6DF,
0:20:32,0.00,42366F,336D5E,-2315B0,D39A5F,-871E9,C57B0,
0:20:34,0.00,42365D,354FE1,-20D716,D36B53,122CE,-63BFE,
0:20:35,0.00,4235A3,349E17,-2065F8,D37482,1220D,-36DDD,
0:20:36,0.00,42360E,3442DF,-22C40C,D33C31,-A5FB9,47BBB,
0:20:37,0.00,4234B9,33D3D1,-1DF1B5,D31F7B,-CC91,2D05B,
0:20:38,0.00,4235D7,347BEA,-23F561,D3206F,974CE,5F682,
0:20:39,0.00,42349A,350816,-231C9D,D31884,-9BB53,6FB0A,
0:20:41,0.00,4237B4,34CF5B,-252D5B,D34C07,179BE,5C91B,
0:20:42,0.00,4232A6,343DA3,-24D5C8,D38247,-82DF9,6F1AC,
0:20:43,0.00,4234C2,353191,-15711D,D38A9A,C651F,-80D27,
0:20:44,0.00,423105,34E302,-20BE11,D3A90A,670DE,-77F57,
0:20:45,0.00,42309C,34D2AD,-1F4052,D3ACFC,93CAE,2262F,
0:20:46,0.00,423119,340C96,-1C47D0,D3A8FA,A49F0,-61363,
0:20:48,0.00,423473,360A76,-209DAD,D360CC,-35181,-E77A,
0:20:49,0.00,423582,35929F,-1F501B,D36A4E,-6C64D,5F3A4,
0:20:50,0.00,423955,34891A,-22E802,D38C7E,60ECF,-9027A,
0:20:51,0.00,423A0F,338B72,-1F08C6,D3905F,-1A9FC,12DAF,
0:20:52,0.00,423551,335E2E,-1886A1,D399E8,-75B13,-A7A6C,
0:20:53,0.00,4235D0,346F2C,-21CAD3,D39239,-7B868,27578,
0:20:55,0.00,4235E4,350D87,-1B19C2,D3C15A,-38B44,-4679D,
0:20:56,0.00,4239F0,346747,-24968E,D3A206,5FEC1,AEBC0,
0:20:57,0.00,423870,348F13,-22AA96,D3AAA2,36EA6,3DBC,
0:20:58,0.00,423777,351430,-21799E,D3C9AF,63448,445D0,
0:20:59,0.00,4235DE,356EBF,-1E18E0,D3C98E,167E4,1B08B,
0:21:00,0.00,423C1A,346AFE,-20CD21,D37C96,-30B1E,-72D42,
0:21:02,0.00,423A04,348DD1,-181EB9,D35183,-13EF0F,-E0F61,
0:21:03,0.00,4239E3,346A55,-20B823,D39B5C,7E956,6EFB6,
0:21:04,0.00,423817,34C614,-233590,D379B9,-AB359,F1592,
0:21:05,0.00,423B6A,344651,-21F6EF,D3B13D,77190,-DBA81,
0:21:06,0.00,423A75,33DE0A,-20D839,D3A529,-1A11B,-11A02D,
0:21:07,0.00,423A1E,33E8CD,-245620,D3E34B,-1C8BB,2107D,
0:21:09,0.00,4239B4,33CA84,-1BE7D1,D38EC4,-24F3A,EDC6F,
0:21:10,0.00,7F6AB0,35020B,-227E6E,D39878,-1A4ED,59762,
0:21:11,0.00,A0460C,345F54,-1D5DDA,D39BF6,-61A21,-F080A,
0:21:12,0.00,ACCDD5,33EB69,-1D23F3,D3ACCA,-ADE1D,13064F,
0:21:13,0.00,ACC258,342145,-1C3E27,D3B6F7,1F93E,-51EF6,
0:21:14,0.00,ACC132,342759,-1ADD93,D38809,-6D49B,-4C25D,
0:21:16,0.00,ACBEED,351BA7,-1E27B0,D38FFD,-C1D11,9C962,
0:21:17,0.00,ACBCC8,3346DE,-1A6347,D37A7D,-121FD6,134F27,
0:21:18,0.00,ACB558,360422,-1F0600,D2A582,-117C7D,AF745,
0:21:19,0.00,ACB503,33D629,-1BC061,D2BDA9,-31BE9,-FE32,
0:21:20,0.00,ACB0D8,3314AB,-1E93F2,D3204B,-EB59E,-106D8A,
0:21:21,0.00,ACA8EC,34E603,-1AEA06,D3664D,335B7,-1510B4,
0:21:23,0.00,ACAA6C,3565D5,-1FB461,D39BA0,-A56AD,-DF88,
0:21:24,0.00,ACA701,341FB1,-19BB11,D3AF48,-62BF6,-1A16A0,
0:21:25,0.00,ACA046,35A78A,-225DCA,D3D3A5,-92813,-37245,
0:21:26,0.00,ACA0AE,347719,-178615,D36721,-7D57D,4CA55,
0:21:27,0.00,ACA090,3478AB,-1D2B2C,D37A7E,-D102E,-54065,
0:21:28,0.00,ACA134,34E994,-1BED05,D3A712,-A13A0,496B9,
0:21:30,0.00,AC9F41,355956,-1CD6B8,D3BD39,9DBC,10ED61,
0:21:31,0.00,AC9AC0,34545E,-20BE8E,D3DAA9,451D1,33749,
0:21:32,0.00,AC9D2B,352934,-1E0E2F,D3CFD1,-3F3C1,10034A,
0:21:33,0.00,AC9AB6,354652,-1F9BDB,D3CC4E,-114116,600D7,
0:21:34,0.00,AC97A0,355D28,-1AC619,D3B0E5,92DC4,-20B2B,
0:21:35,0.00,AC98B6,346D92,-1B747F,D3E09F,-16F711,-53F95,
0:21:37,0.00,AC97B5,3618C4,-15CF2F,D3DE49,1798B,A13EF,
0:21:38,0.00,AC96D8,34827A,-200E3D,D40304,49E71,-5723E,
0:21:39,0.00,AC9680,344656,-16A315,D3F395,31816,67C39,
0:21:40,0.00,AC9765,350CC5,-201B02,D3E888,D186B,-59B92,
