TIME,ALT,V1G,V2G,V12,CALV,IMON,TEMP
0:12:17,0.00,E208D7,-AFC150,-1F5BEA,9C5B2C,312CD,-E4D49,
0:12:18,0.00,E20C12,-AF7CB1,-193E45,9C5BE1,60E5E,-514C9,
0:12:20,0.00,E206C1,-AF8F59,-1C10B3,9C514A,-6AFC0,-3C347,
0:12:21,0.00,E206A1,-AF9325,-1B000D,9C580A,96A32,23D63,
0:12:22,0.00,E203F2,-AFCDE9,-2146A6,9C4A5D,C4767,-8BD6A,
0:12:23,0.00,E20840,-AF76E4,-1EF17E,9C48C3,A3324,-54DE9,
0:12:24,0.00,E20462,-AFDB4C,-21FA06,9C42CF,-1AF78,-109F3,
0:12:25,0.00,E20613,-AF6EAA,-15A202,9C44B8,-7C79F,21C7,
0:12:27,0.00,E206D0,-AFA723,-17CF99,9C6148,3B2B6,76748,
0:12:28,0.00,E2070D,-AF8645,-1DB226,9C69D7,513A5,-113DAA,
0:12:29,0.00,E2079A,-AFBFDE,-21CC88,9C5B88,81263,-186ED,
0:12:30,0.00,E2071E,-AF7FBB,-1A04C5,9C605A,73E2,-580B4,
0:12:31,0.00,E20689,-AFC966,-19CD11,9C6572,6D975,-23B76,
0:12:32,0.00,E2094D,-AF8118,-205FE8,9C631F,-1FB34,-3436D,
0:12:34,0.00,E20451,-AF6863,-1AD7E6,9C6D4B,-D19B1,-951F3,
0:12:35,0.00,E205A3,-AFD618,-22F4B3,9C67AA,5E228,3532F,
0:12:36,0.00,E205D4,-AF663C,-189056,9C53D0,-10859D,-802A6,
0:12:37,0.00,E20999,-AFDB9F,-1BC143,9C7761,-88915,-416E,
0:12:38,0.00,E203F7,-AF7145,-219E13,9C6E9E,-2B22A,C4B67,
0:12:39,0.00,E20A69,-AFD49E,-1A9592,9C65B8,A9C,-BF493,
0:12:41,0.00,E20A9A,-AFA553,-18E0D7,9C42F4,-65714,-3C48F,
0:12:42,0.00,E20709,-AFA596,-1A2FFF,9C6838,B522,-71334,
0:12:43,0.00,E20778,-AF955F,-1B971E,9C7056,-DBD37,E86F3,
0:12:44,0.00,E20B90,-AFC542,-1790FA,9C7ED3,-A44A1,-2CDE7,
0:12:45,0.00,E2096E,-AF85AC,-1ADD3A,9C68FB,8CA5,-5BB4B,
0:12:46,0.00,E207C2,-AFD503,-14D605,9C6D25,-AE2,-D6B6C,
0:12:48,0.00,E206E2,-AFD500,-1641A2,9C74A7,8C3F7,4B94,
0:12:49,0.00,E208D6,-AF7931,-1B8BD1,9C6D49,-26C8A,5EC47,
0:12:50,0.00,E20579,-AFBFE5,-1D367E,9C6B0F,CC8D0,-303E0,
0:12:51,0.00,E20445,-AFA364,-2363E7,9C69FD,47920,-675DD,
0:12:52,0.00,E204AB,-AF99D7,-1D68AD,9C735F,-48C5E,-5EE49,
0:12:53,0.00,E204E5,-AFCEB3,-1DBAFF,9C70F9,-1854E,-73634,
0:12:55,0.00,E1FF28,-AFDC78,-285878,9C5DAC,5F9C5,1704A,
0:12:56,0.00,E2032D,-AF7F20,-22BEAE,9C6F7A,-D480C,1C8C2,
0:12:57,0.00,E1FEE2,-AFB661,-21A6E4,9C6595,-3FC40,-2AD8D,
0:12:58,0.00,E201F2,-AFAB2A,-208F91,9C6F15,44A3C,-6CEE0,
0:12:59,0.00,E20622,-AF8DEA,-1D70A1,9C6E74,-481FF,940FC,
0:13:00,0.00,E205E0,-AFD6B2,-173C52,9C6A2E,-E29D1,A3819,
0:13:02,0.00,E20444,-AFD332,-17EBC6,9C6648,-1B22E,-3949F,
0:13:03,0.00,E2074A,-AF88BC,-1973D5,9C6B40,CAE15,387F6,
0:13:04,0.00,E20A58,-AFAF1E,-1E0F18,9C7580,-44E2B,27506,
0:13:05,0.00,E204CF,-AFB772,-1DAFDC,9C6B62,1E552,9EE70,
0:13:06,0.00,E20967,-AF8DAC,-1C5415,9C6B34,-85AD6,7C76,
0:13:07,0.00,E201C0,-AFDD62,-1A8FC0,9C550B,-1958A,-C6F5E,
0:13:09,0.00,E20476,-AFDEDA,-1ECF12,9C6B68,-27601,-AFE12,
0:13:10,0.00,E2065E,-AF85B8,-1DDFAD,9C6CA3,-99038,BE7A,
0:13:11,0.00,E20831,-AFC4E9,-1C242F,9C74C5,B4249,-156654,
0:13:12,0.00,E205E3,-AFACB2,-1C54EE,9C75F8,79BC5,-F7794,
0:13:13,0.00,E209CE,-AFA198,-1F3422,9C70AD,269E9,-4B747,
0:13:14,0.00,E2095F,-AFD122,-2367F8,9C72C4,5CAF,-FBF8E,
0:13:16,0.00,E20C9D,-AFF196,-1E3370,9C65D9,-416F7,-7C610,
0:13:17,0.00,E20CFF,-AF8DF5,-1358BF,9C6A48,4A91B,51F42,
0:13:18,0.00,E20CBA,-AFC843,-1B5685,9C774F,7B2D8,-62112,
0:13:19,0.00,E20ACD,-AFB717,-1DAD37,9C7E01,9F131,-1F968,
0:13:20,0.00,E20EF6,-AFA444,-1C9C83,9C751A,1A4A6,-7E5E4,
0:13:21,0.00,E20B87,-AFECAF,-204A87,9C710F,11A134,-E50E4,
0:13:23,0.00,E20B6D,-AFC277,-1D8C73,9C760B,-9582E,-3E0D7,
0:13:24,0.00,E205ED,-AFC496,-185590,9C7E72,A6A7D,-18CA86,
0:13:25,0.00,E2068B,-AF937C,-172EFE,9C7A88,75DD9,EC34F,
0:13:26,0.00,E20742,-AFF190,-159540,9C7D89,-AD82D,517B8,
0:13:27,0.00,E205FD,-AF7E8D,-1D07CA,9C79A1,9C0F4,-74A58,
0:13:28,0.00,E20535,-AFD013,-1FF5FB,9C7C2E,27E4A,-CEA47,
0:13:30,0.00,E205F9,-AF7EA8,-2106E5,9C6FF1,-5CAFD,13CCE,
0:13:31,0.00,E2020C,-AFD2C7,-1CA209,9C6E8E,104D9,-ED23,
0:13:32,0.00,E2056C,-AFAD09,-178A18,9C727E,-4FE34,-5A6F4,
0:13:33,0.00,E2067E,-AF8B33,-21A9B4,9C7BC0,-6DF28,-227C9,
0:13:34,0.00,E207BD,-AFEE60,-20F221,9C858C,-AFE4,-82C74,
0:13:35,0.00,E20641,-AF9450,-1A17F8,9C7BC8,-387A6,8E05A,
0:13:37,0.00,E206E4,-AFD8C2,-1BF2F4,9C7D89,117DE,-ED9F,
0:13:38,0.00,E203E7,-AFA355,-18168A,9C8137,-5ADB1,48725,
0:13:39,0.00,E2099E,-AF8BF5,-19DAB1,9C8B99,F1CB,-19B7E,
0:13:40,0.00,E207B1,-AFDD17,-16ED02,9C8D88,-2E1EE,4C346,
0:13:41,0.00,E20358,-AFADC1,-176487,9CA148,14752A,-DC183,
0:13:42,0.00,E205E2,-AF8794,-18730C,9C909D,86469,24882,
0:13:44,0.00,E20655,-AFDE93,-1AEB67,9C9520,-AE79E,BA9F9,
0:13:45,0.00,E202DA,-AF81ED,-1EBD7D,9C8EA2,1D180,-A057C,
0:13:46,0.00,E204AA,-AF9D3D,-1B98CA,9C8E74,-5766F,-50B44,
0:13:47,0.00,E20623,-AFDFE2,-1BE3D4,9C978A,-A9A99,-9C604,
0:13:48,0.00,E2006D,-AFA917,-1A43A2,9C9002,3A904,51794,
0:13:49,0.00,E20370,-AF7EEA,-1CE979,9C95F8,-C0963,F064D,
0:13:51,0.00,E20609,-AFEAB2,-18496C,9C9B29,-AFE21,-5D155,
0:13:52,0.00,E20A2E,-AF9467,-17BEBE,9CA020,37A4,-1270B,
0:13:53,0.00,E206AD,-AF87AA,-1C3DDA,9C9F72,92B68,-94E26,
0:13:54,0.00,E20785,-AFD6DD,-19B7E6,9C9E42,B97C7,C3B2A,
0:13:55,0.00,E20768,-AFD81D,-180B17,9C96E4,-91FF8,4F3E7,
0:13:56,0.00,E2058C,-AF7E99,-1E7B1C,9C9B96,5412E,-8F48C,
0:13:58,0.00,E20448,-AFE7BF,-18C0A9,9C9FDC,A299C,-B94BB,
0:13:59,0.00,E1FB53,-AFB407,-221282,9C968E,463B8,30AD9,
0:14:00,0.00,E209E6,-AF8C20,-1EA081,9CA61B,-538E3,-E08E,
0:14:01,0.00,E202BA,-AFCFC5,-1CC16A,9CA902,8F487,-21470,
0:14:02,0.00,E1FDB5,-AFC4F6,-20C234,9C99EC,-97779,211B0,
0:14:03,0.00,E1FF67,-AF7B5C,-1BFA44,9C99E0,-1D31,-ACB89,
0:14:05,0.00,E203BF,-AFE4D0,-1D042F,9C9C37,-2788,6A842,
0:14:06,0.00,E202E2,-AF85CF,-1B59EB,9C96B7,102327,100187,
0:14:07,0.00,E206BC,-AFB482,-1B756F,9CAB74,-2AD7D,1B239,
0:14:08,0.00,E204FD,-AFDE29,-1BEDCE,9CA781,-35555,-B3659,
0:14:09,0.00,E201E0,-AF7D1F,-1DAC9D,9CA014,-C2214,-3F4B7,
0:14:10,0.00,E2069E,-AFB6A8,-1E3557,9CA6BD,285FB,8BD89,
0:14:12,0.00,E204C7,-AF868D,-1D0744,9C9F9B,41DAB,1DDBF,
0:14:13,0.00,E204CD,-AF9C1C,-1BAFDC,9CA699,-4E22D,-117519,
0:14:14,0.00,E204E6,-AFE388,-1FCE8C,9CA634,-4948F,27BC0,
0:14:15,0.00,E2013C,-AF7077,-1F9B58,9C9909,638C7,-4BAA8,
0:14:16,0.00,E2029D,-AFCF51,-168881,9C9CFA,377FB,-83D6,
0:14:17,0.00,E20405,-AF7A8E,-1D59A1,9CA747,A1EC,-12B36,
0:14:19,0.00,E204FF,-AFA87D,-1AF790,9CA88F,E7084,-27C4F,
0:14:20,0.00,E2010F,-AFB305,-1CECDD,9CB64A,-8A2C7,-4D763,
0:14:21,0.00,E1FE2C,-AF6101,-204F3F,9CA77F,-881A4,-947EC,
0:14:22,0.00,E20030,-AFE08B,-1DF99B,9CAE2F,B2D8B,1347,
0:14:23,0.00,E1FFBA,-AF8FA3,-1CF0CE,9CACEF,-2AB6D,-5C5C7,
0:14:25,0.00,E1FE7E,-AFA052,-24578B,9CB438,-33791,-49C57,
0:14:26,0.00,E1FA09,-AFA54F,-206A34,9CAF68,13459,-403D2,
0:14:27,0.00,E1FD40,-AFBA2C,-1A18F1,9CA997,-3B0FD,-1D172,
0:14:28,0.00,E1FBB2,-AF7CA5,-216FF4,9CAEF6,-E5476,8CCEA,
0:14:29,0.00,E1FCCB,-AFD1A0,-17B7FD,9CC13C,-6818E,-10D3AC,
0:14:30,0.00,E1F923,-AF71A0,-1BFDD6,9CA569,-7810D,-8CCE6,
0:14:32,0.00,E1F9F9,-AFDEB0,-224D85,9CA325,-3DA33,-2838C,
0:14:33,0.00,E1FA79,-AFC0D9,-1BB2B3,9CC2E1,771F8,D48B3,
0:14:34,0.00,E1FD71,-AF8116,-211CA0,9CBC34,-F69C,1568F,
0:14:35,0.00,E1FC8E,-AFCFFC,-17DC6B,9CC0C4,-148595,-473D0,
0:14:36,0.00,E1F93A,-AF804B,-1E57FD,9CB8DD,4EAFB,FBCF6,
0:14:38,0.00,E1FBB1,-AFB8B5,-1AA54B,9CAF11,84AA4,-C6857,
0:14:39,0.00,E1FA43,-AF8B13,-1C8FC7,9CB9A3,-7907,-3CBD7,
0:14:40,0.00,E1FB72,-AFD941,-15CCA6,9CB10D,D80EC,-18CF5,
0:14:41,0.00,E1F8F3,-AF88F8,-20B44A,9CB5AB,-22BD8,-51D45,
0:14:42,0.00,E1FF77,-AFD420,-2294F0,9CB3D7,47016,-3EEAF,
0:14:44,0.00,E1FC08,-AF86F5,-1EE03D,9CB96B,4BBE9,AE7EB,
0:14:45,0.00,E1FC13,-AFDE86,-210302,9CBACE,-1326E,-D0042,
0:14:46,0.00,E1FA77,-AF829F,-1792A7,9CB4BC,-AC49E,826EE,
0:14:47,0.00,E1F764,-AF8111,-20568B,9CBB98,-2ECB2,-1396C4,
0:14:48,0.00,E1FDAA,-AFD816,-1E6F7B,9CBA96,-33685,3669C,
0:14:50,0.00,E1F888,-AF82D6,-1B098E,9CBB59,33D88,-6E2E7,
0:14:51,0.00,E1FAEA,-AFD4E7,-1C6FEA,9CC4A8,250D6,-42A74,
0:14:52,0.00,E1F999,-AF8D2D,-1E02F0,9CC80B,-583E6,460E,
0:14:53,0.00,E1F9B2,-AFB439,-2083F2,9CBD3C,4F969,C8AFD,
0:14:54,0.00,E1F818,-AF7F99,-1DFD71,9CBFAE,399F7,-BC4C2,
0:14:55,0.00,E1F6D9,-AFE229,-1857EB,9CB4B9,14EFF6,C1FF8,
0:14:57,0.00,E1F7F8,-AF71A8,-1C5F80,9CBAFA,31CB9,-69346,
0:14:58,0.00,E1F9CB,-AFE602,-1D4E02,9CB2FC,2FC88,-52E27,
0:14:59,0.00,E1F612,-AF6E40,-1B8AB9,9CAF6D,-91DDB,-EF9B,
0:15:00,0.00,E1F8D7,-AFD8A8,-2044D4,9CB74A,-2D1B9,-B217,
0:15:01,0.00,E1F46E,-AFE73E,-1C6CAD,9CA471,19BE57,7BAF0,
0:15:03,0.00,E1F8FC,-AF70B2,-1E94E5,9CA9E6,-1010BA,-35193,
0:15:04,0.00,E1F9AA,-AFD172,-1EC308,9CB702,4896D,-3698E,
0:15:05,0.00,E1FA80,-AF7F22,-1D4899,9CAE41,-26339,5C75E,
0:15:06,0.00,E1F588,-AFCF5F,-160150,9CB1B4,C8E60,225CB,
0:15:07,0.00,E1F5E7,-AF8A94,-1FD58B,9CBA66,-75623,417F8,
0:15:09,0.00,E1F9ED,-AF7668,-1DBFF6,9CADE1,-ABC49,3D28B,
0:15:10,0.00,E1FA23,-AFE3DD,-1283A5,9CB4B9,-3394E,-6B0F4,
0:15:11,0.00,E200D9,-AF79A8,-111984,9CBACC,-87F28,-66128,
0:15:12,0.00,E200C8,-AFEFE3,-1E0AC8,9CB8B0,-1242F0,-63ECC,
0:15:13,0.00,E1FFC9,-AF761B,-1E2DB1,9CB777,1D634,-9BCEC,
0:15:14,0.00,E2003E,-AFE3A6,-1CA0B2,9CBBBF,-239E4,-374AA,
0:15:16,0.00,E2003C,-AFA318,-1F4353,9CC84B,-2AF16,1BFC9,
0:15:17,0.00,E202E5,-AFD7E0,-1D253E,9CD0D6,48542,-9E7CD,
0:15:18,0.00,E20121,-AF787D,-1C48CD,9CCF13,A40D2,-68A4C,
0:15:19,0.00,E20115,-AFDEC2,-1E8BF4,9CC3B8,7EF1,-3E130,
0:15:20,0.00,E1FDF1,-AF803F,-1F09AC,9CB4A6,7DA90,-128D5,
0:15:21,0.00,E200F3,-AFA1C2,-162A06,9CC0B9,-313EB,-2A94D,
0:15:23,0.00,E1FDD2,-AF7BB0,-1C49A9,9CBF52,-7E3AE,2EFCA,
0:15:24,0.00,E201E1,-AFA958,-1CA1D2,9CC879,-7F93,-B99A8,
0:15:25,0.00,E1FEDE,-AFD00D,-1D40C7,9CC70C,82929,91E6,
0:15:26,0.00,E1F613,-AF69ED,-161C31,9CBF77,E6B99,8F800,
0:15:27,0.00,E1FA70,-AFA80A,-1BE029,9CD2E4,71737,-5660A,
0:15:28,0.00,E1FA5E,-AFC52A,-1C6327,9CD74F,-7D745,-2952A,
0:15:30,0.00,E1FA43,-AF837F,-225A4D,9CD3DE,-46112,58965,
0:15:31,0.00,E1FBC1,-AFCFC7,-1A927F,9CDEB9,2F7A7,-D0B00,
0:15:32,0.00,E1F8C0,-AFA082,-20E0D1,9CE10E,67C9,-641F6,
0:15:33,0.00,E1FBE0,-AF731D,-14F18C,9CEA82,7C33A,92401,
0:15:34,0.00,E1FC3B,-AFA76E,-1D8F78,9CE8F6,71814,-1324F3,
0:15:35,0.00,E1FD5D,-AFCB05,-1A3682,9CF077,-127461,-FB71D,
0:15:37,0.00,E1FC8D,-AF679C,-157E04,9CF050,6BB1C,4AB1B,
0:15:38,0.00,E1FA1E,-AFAE92,-1BAF1B,9CF3C7,97542,3F1DF,
0:15:39,0.00,E1F7BA,-AFC676,-1F18C5,9CECD6,-BA5F0,-1F041,
0:15:40,0.00,E1FA23,-AF75B4,-22C0BC,9CF316,-D9926,112BBE,
0:15:41,0.00,E1F023,-AF7956,-1D9FFB,9CEF95,105479,-917AC,
0:15:42,0.00,E1F2BE,-AFC288,-1E7552,9CEB21,FC55,-4C248,
0:15:44,0.00,E1F2FE,-AF66E7,-1FD9FA,9CEFAF,-4CF99,4D5DA,
0:15:45,0.00,E1F02B,-AF8881,-1C81EA,9CE0C5,-A27C5,-1BC9B,
0:15:46,0.00,E1F273,-AFD8C3,-17F135,9CDC63,-C5408,17924,
0:15:47,0.00,E1F33C,-AF9026,-17D5AF,9CE010,5F771,-1658D,
0:15:48,0.00,E1F2A4,-AF79C4,-1785C7,9CE31A,-908F8,-70011,
0:15:49,0.00,E1F6AA,-AFC914,-19C33B,9CE861,-1518D,-1429F3,
0:15:51,0.00,E1F0E1,-AF7473,-1CF932,9CD150,-D188,76A66,
0:15:52,0.00,E1F33F,-AF9B95,-1FFA19,9CD364,-C8DB9,-C256C,
0:15:53,0.00,E1F648,-AFD6C4,-173946,9CD967,-16157A,-C7E22,
0:15:54,0.00,E1F599,-AF79F9,-1FFB39,9CC864,801E4,-7D9DC,
0:15:55,0.00,E1F6F7,-AF9245,-13F34F,9CD492,64D62,F8DDB,
0:15:56,0.00,E1F84C,-AFE278,-1B4557,9CD02E,1310B1,70DD2,
0:15:58,0.00,E1F48E,-AF7EA7,-1ACC2A,9CD3C1,78DCF,-3047,
0:15:59,0.00,E1F399,-AFD3A4,-183582,9CD39F,-4A83C,-112A8,
0:16:00,0.00,E1F80B,-AF97C9,-1DC612,9CD6B2,F880,8974,
0:16:01,0.00,E1F836,-AF9353,-1A3C4F,9CDF6D,4F49F,31134,
0:16:02,0.00,E1FDEF,-AFF4EA,-1917C8,9CDF20,-15F766,-6BF6,
0:16:03,0.00,E1F62C,-AF9213,-1AF0AC,9CDD73,-133E11,79C9C,
0:16:05,0.00,E1FA36,-AFE86F,-1BCEA4,9CE09A,-19206,-5FA71,
0:16:06,0.00,E1FA19,-AF9216,-19285C,9CDC69,-D8D9C,-96AD3,
0:16:07,0.00,E1FA2E,-AF9805,-1DFB41,9CD03E,-275EB,781C2,
0:16:08,0.00,E1FC0A,-AFF16B,-1C2689,9CCC92,46B01,-9B8BF,
0:16:09,0.00,E1F3F0,-AF895E,-1A7B7F,9CD4DA,-1461,B9010,
0:16:10,0.00,E1FBB8,-AFA29F,-224319,9CD4CE,-C182B,4BEDD,
0:16:12,0.00,E1F776,-AF8E13,-221D01,9CDA56,-20A7A,-A0AE,
0:16:13,0.00,E1FA04,-AFA4D6,-277BEE,9CE056,5FFA7,27903,
0:16:14,0.00,E1F5AA,-AFE1C5,-1D3CA3,9CE401,-77CF6,-7E05,
0:16:15,0.00,E1F481,-AF7E5C,-20617F,9CDDDF,-B55F1,-5B7DB,
0:16:16,0.00,E1F8F6,-AFAA1C,-1C95F1,9CCD51,B616C,E9A22,
0:16:17,0.00,E1F962,-AFE583,-211766,9CD718,5771C,-E5B8A,
0:16:19,0.00,E1F8CA,-AF8ACA,-163ACC,9CD636,7B195,-26E7C,
0:16:20,0.00,E1F90D,-AFE485,-1C9B82,9CD734,A94C5,21A5B,
0:16:21,0.00,E1FB34,-AF883E,-19FB1B,9CEDC3,-182FE,AE559,
0:16:22,0.00,E1F9AE,-AF93C0,-1C5A00,9CE306,2E8F5,3663D,
0:16:23,0.00,E1F866,-AFE80C,-1EAC8A,9CEBBA,-A4F3F,-10C83,
0:16:24,0.00,E1FBFB,-AF88F3,-1CC2A1,9CF0DF,A1FBB,-6156E,
0:16:26,0.00,E1F976,-AFD6DE,-1897D0,9CDE81,3F6D6,-7AEEC,
0:16:27,0.00,E1F8F9,-AFB582,-1BA43C,9CE390,-7D4B,D7660,
0:16:28,0.00,E1FAFE,-AF833A,-20B283,9CDF43,-AE4DF,70381,
0:16:29,0.00,E1F892,-AFC594,-16E435,9CDF26,-F2C52,6B77B,
0:16:30,0.00,E1F72D,-AFD1EC,-1D5C1E,9CE0DC,45A12,26964,
0:16:31,0.00,E1F9A4,-AF7C55,-150869,9CE132,-4CB5,E7DC7,
0:16:33,0.00,E1FA4A,-AFDC5D,-1CD977,9CE078,482D5,-14380,
0:16:34,0.00,E1F55A,-AFC049,-1AECFB,9CCA18,17D89,-6A9D7,
0:16:35,0.00,E1F723,-AF7F74,-1FDF0B,9CD630,96A8E,DAB09,
0:16:36,0.00,E1F4F5,-AFAB1C,-18624D,9CE17C,3BD5E,-4C47D,
0:16:37,0.00,E1F9C5,-AFE5FB,-1B0D94,9CE401,-5E32D,334B0,
0:16:38,0.00,E1FB69,-AF94F5,-2094DB,9CE774,-A4211,-BA6EF,
0:16:40,0.00,E1F983,-AFBA19,-1943D8,9CD8A1,4CFD9,94DC7,
0:16:41,0.00,E1F3AC,-AFDDB8,-25175D,9CE6BF,EE6A0,1189AA,
0:16:42,0.00,E1F701,-AF94E8,-1D8604,9CD64C,46643,-48C7,
0:16:43,0.00,E1F98D,-AF83D8,-1C1360,9CD8E9,-D049B,-C0916,
0:16:44,0.00,E1F8BD,-AFDC37,-208D16,9CE0A9,76FF9,-21243,
0:16:45,0.00,E1F8BD,-AFC51E,-1E6F14,9CEEB2,21009,-AEC4B,
0:16:47,0.00,E1FA35,-AFADA3,-1C61D4,9CE3DE,-64548,-50B21,
0:16:48,0.00,E1FB17,-AFD794,-1EADB2,9CE63A,2DA68,47A9D,
0:16:49,0.00,E1FD98,-AF7B88,-1C6F0F,9CD7B0,-5B7B,-1A065D,
0:16:50,0.00,E1F8B5,-AFC478,-1C0C6D,9CE6F0,8E56A,-D502C,
0:16:51,0.00,E1F8DF,-AFCC1A,-1DA741,9CE47D,-3A1A,96459,
0:16:52,0.00,E1FB02,-AF84DC,-1DD6E8,9CE978,-1247F2,-5ACBC,
0:16:54,0.00,E1FA1B,-AFD16F,-183558,9CF42B,-4C6C8,5B8F2,
0:16:55,0.00,E1FD4E,-AF80E3,-15DA76,9CF8EA,5BD76,6ECE3,
0:16:56,0.00,E1FB12,-AFDEFC,-1AA13D,9CFF6C,-6CDAF,707B2,
0:16:57,0.00,E1F930,-AF9111,-196158,9CFDB1,-A07FF,-456D4,
0:16:58,0.00,E1F7E2,-AFA06A,-21AAF4,9CFE7A,-36BED,-132AE,
0:16:59,0.00,E1FB4F,-AFE559,-177075,9D032B,38975,-91223,
0:17:01,0.00,E1F5D4,-AFB54C,-16A5E0,9D0047,E2DF,34E96,
0:17:02,0.00,E1FB7A,-AFD894,-161C2F,9CFADF,5455B,71DCC,
0:17:03,0.00,E1F731,-AF891D,-1A1D14,9CFB72,3A4E,EDBD2,
0:17:04,0.00,E1FBBF,-AFEBB9,-17A11C,9CF456,-79C88,-CCD2A,
0:17:05,0.00,E1FB14,-AF89A7,-1A8423,9CFB2C,-25B2B,B423,
0:17:06,0.00,E1FC4F,-AFB491,-19B544,9D022D,-626E1,373D8,
0:17:08,0.00,E1F95F,-AF8332,-187905,9CFCE3,-151B7,-3CAA6,
0:17:09,0.00,E1FD5D,-AFD53E,-1E3163,9D00DF,-5235C,C9BF7,
0:17:10,0.00,E1FA64,-AFAB4F,-20AFA5,9D102F,83CCA,9F065,
0:17:11,0.00,E1F964,-AF97F1,-19B420,9D0DC8,40B6C,-F5C4D,
0:17:12,0.00,E1F915,-AFF4BD,-1E573C,9D057A,-547A0,-BFA2F,
0:17:13,0.00,E1F93E,-AF8521,-19DFB1,9D0532,-CFA58,50F5D,
0:17:15,0.00,E1F941,-AFEEAB,-206416,9CF53A,30F54,48E0B,
0:17:16,0.00,E1FA1F,-AF86BA,-16DC3C,9CFCDE,4BD12,-1C3AA,
0:17:17,0.00,E1FB44,-AFC4E9,-212EBC,9CF6D8,EAC5A,503D5,
0:17:18,0.00,E1FA6D,-AFDD2E,-1D6E34,9CF857,-548AF,-2632C,
0:17:19,0.00,E1FA24,-AF85DF,-1B60B5,9D0C9D,-A2730,725C1,
0:17:20,0.00,E1F8D2,-AFD4F8,-1CC605,9D071F,-85F7A,11D606,
0:17:22,0.00,E1FA20,-AF89AF,-1CE766,9D05CC,-40839,3AC4C,
0:17:23,0.00,E1F9C2,-AFBB92,-1B891D,9D0A27,82C28,36DF8,
0:17:24,0.00,E1F800,-AFE55A,-189843,9D043C,-24CAC,-F82B8,
0:17:25,0.00,E1F619,-AF8404,-1C4017,9D0641,9C639,BC18F,
0:17:26,0.00,E1F9F6,-AFB00F,-1DF88B,9D029F,20469,1EF58,
0:17:28,0.00,E1F93B,-AFEAC9,-1FC6D5,9D0550,519F8,-E4F60,
0:17:29,0.00,E1F681,-AF917A,-19B733,9CFFFD,11F252,598F6,
0:17:30,0.00,E1F4FC,-AFE069,-1E21F5,9D086C,-6AAD8,48B5,
0:17:31,0.00,E1F413,-AFC097,-1E5346,9D0ACF,-46719,13753,
0:17:32,0.00,E1FA6C,-AF8B39,-1937EC,9D156A,E904A,-649FD,
0:17:34,0.00,E1F7D0,-AFC0F3,-1D8EAE,9D0967,-26705,10CCF,
0:17:35,0.00,E1FA91,-AFEB5B,-1899AB,9D0E1E,-153977,93601,
0:17:36,0.00,E1F658,-AF9714,-1BAB0A,9D0C7D,-530C4,-51A08,
0:17:37,0.00,E1FBC3,-AFDAD5,-1E4838,9D20AD,-2620A,45D62,
0:17:38,0.00,E1F8B2,-AFCE84,-1809D8,9D0DFE,30971,-767F0,
0:17:39,0.00,E1F845,-AF88A7,-1C2DF7,9D1078,4A70F,-BC7B6,
0:17:41,0.00,E1FAFD,-AFC1D0,-1E8A70,9D16AB,-D53AA,6D849,
0:17:42,0.00,E1FBBB,-AFE941,-227423,9D174D,-C34B0,2CF3D,
0:17:43,0.00,E1FABF,-AF96B9,-18C5B5,9D1A72,1D16C,B20C4,
0:17:44,0.00,E1FA1B,-AFE237,-19B6BC,9D2B24,-7412B,-C6448,
0:17:45,0.00,E1F44B,-AFC48F,-1B0357,9D28DA,28F68,-7572,
0:17:47,0.00,E1FA32,-AF8943,-1DF3F6,9D2BAD,5B0A5,-1646BB,
0:17:48,0.00,E1F697,-AFC3C8,-1A4EDD,9D3826,70110,6ECF9,
0:17:49,0.00,E1FAA3,-AFDC44,-1EC710,9D2F5E,758E5,-181C4,
0:17:50,0.00,E1F59F,-AF9162,-1B1EC6,9D2F99,516D,-13C9FD,
0:17:51,0.00,E1F9E2,-AFE80C,-1B44ED,9D2F9D,-31319,-7134B,
0:17:53,0.00,E1F440,-AFB9D6,-1D4030,9D2457,-11ABA9,95C60,
0:17:54,0.00,E1FA02,-AF8621,-160086,9D23F3,32FAF,-8EB78,
0:17:55,0.00,E1F403,-AFC329,-18A483,9D2A6D,-7FCFA,-2DA4D,
0:17:56,0.00,E1F5B1,-AFE7FE,-1EE855,9D3325,1003,-3F084,
0:17:57,0.00,E1FADB,-AF9399,-194BFD,9D34DD,33750,32F2E,
0:17:58,0.00,E1F4D1,-AFC2D1,-20AB54,9D3DC8,44950,4125A,
0:18:00,0.00,E1FA06,-AFEB9D,-173E5B,9D38B3,781A5,8DFDC,
0:18:01,0.00,E1F3EA,-AF9D42,-20D39C,9D3FEB,-717C1,70CD4,
0:18:02,0.00,E1F75A,-AF8C02,-19D3FC,9D32B2,C2D8F,4A392,
0:18:03,0.00,E1F9EB,-AFADD0,-220744,9D41C1,5CEF6,B6D68,
0:18:04,0.00,E1F74B,-AFF033,-16D25B,9D3FCD,-FCC71,-447B8,
0:18:06,0.00,E1F8D1,-AFC02F,-20370B,9D3FF5,230E9,C26D0,
0:18:07,0.00,E1F6E0,-AF93CC,-1E9061,9D48F8,-3050E,DF2E,
0:18:08,0.00,E1F5FE,-AF9B78,-217579,9D4B8C,-6608B,-99B7A,
0:18:09,0.00,E1F893,-AFDB17,-1CEDAD,9D48C7,5F1E9,-5EAD8,
0:18:10,0.00,E1F87C,-AFE8C8,-20CB5C,9D2C8D,D6634,F74CF,
